Target RPS,Actual RPS,Avg Latency (ms),p95 Latency (ms),Success Count,Failure Count
20,20.0,11.5,11.7,600,0
40,40.0,10.3,11.4,1200,0
80,80.0,10.0,11.1,2400,0
160,160.0,9.7,11.0,4799,0
320,320.0,9.4,10.9,9600,0
640,640.0,9.4,11.4,19199,0
1000,980.2,10.1,16.0,29406,0
1500,1238.4,18.8,66.7,37152,0
2000,1540.4,39.9,99.8,46212,0
3000,1722.8,4044.5,5755.6,51685,8391
