Target RPS,Actual RPS,Avg Latency (ms),p95 Latency (ms),Success Count,Failure Count
20,20.0,13.1,13.1,600,0
40,40.0,11.9,13.7,1199,0
80,80.0,15.0,48.2,2399,0
160,160.0,122.0,306.7,4800,0
320,320.0,1011.0,1206.7,9599,0
640,639.9,1412.6,2300.9,19196,0
1000,682.3,1158.5,2199.0,20468,9242
1500,759.4,2335.3,7900.8,22783,12883
2000,805.3,2129.4,3382.9,24158,22542
3000,1038.8,1948.3,3429.8,31165,25085
