Target RPS,Actual RPS,Avg Latency (ms),p95 Latency (ms),Success Count,Failure Count
20,20.0,10.9,11.5,599,0
40,40.0,10.4,11.4,1199,0
80,80.0,10.2,11.2,2399,0
160,160.0,9.6,10.9,4800,0
320,320.0,9.4,10.8,9600,0
640,640.0,8.8,10.7,19199,0
1000,978.4,6.9,9.1,29352,0
1500,1227.5,6.2,8.1,36826,0
2000,1472.0,6.4,8.0,44159,0
3000,1905.4,7264.6,9546.8,57161,6017
