Target RPS,Actual RPS,Avg Latency (ms),p95 Latency (ms),Success Count,Failure Count
20,20.0,11.5,12.7,600,0
40,40.0,12.6,15.1,1200,0
80,80.0,13.2,25.6,2399,0
160,160.0,108.6,306.4,4799,0
320,320.0,1033.4,1219.8,9600,0
640,639.9,1386.1,2121.4,19196,0
1000,870.8,10502.8,15786.4,26125,3551
1500,600.2,6846.6,12438.9,18007,18790
2000,904.3,6011.7,9117.3,27128,20501
3000,903.8,3794.8,19807.1,27115,31058
