Target RPS,Actual RPS,Avg Latency (ms),p95 Latency (ms),Success Count,Failure Count
10,10.0,13.5,15.4,300,0
20,20.0,13.6,15.9,600,0
50,50.0,15.0,18.5,1499,0
100,99.9,15.5,19.5,2998,0
200,200.0,15.3,21.9,5999,0
400,400.0,15.1,25.9,11999,0
600,600.0,14.6,28.4,17999,0
800,799.6,14.8,30.1,23987,0
1000,989.0,15.5,32.2,29670,0
1200,1166.6,22.3,43.9,34997,0
1400,1358.9,182.7,1276.7,40767,0
1600,1408.5,311.4,2089.8,42255,3678
1800,1442.4,333.5,1588.4,43272,7245
2000,1437.2,4853.4,22602.8,43116,10581
