Target RPS,Actual RPS,Avg Latency (ms),p95 Latency (ms),Success Count,Failure Count
10,10.0,4.0,4.6,300,0
20,20.0,3.6,4.4,600,0
30,30.0,3.5,4.4,900,0
40,40.0,3.7,4.8,1199,0
50,50.0,3.9,5.3,1500,0
100,100.0,5.0,6.9,3000,0
200,200.0,5.1,9.0,5999,0
300,300.0,5.4,12.2,9000,0
400,396.9,7766.1,25566.1,11906,57
500,268.8,10817.5,27776.3,8063,6909
600,14.2,28264.6,29860.2,427,17497
800,0.0,0.0,0.0,0,23956
