Target RPS,Actual RPS,Avg Latency (ms),p95 Latency (ms),Success Count,Failure Count
20.0,19.8,48.4,53.5,594,0
40.0,39.2,48.8,53.8,1175,0
80.0,75.9,48.3,52.9,2276,0
160.0,147.4,48.5,53.0,4422,0
320.0,289.8,47.9,52.4,8694,0
640.0,566.1,48.6,53.2,16982,0
1280.0,1007.2,115.1,269.2,30215,0
2560.0,1234.9,6527.6,12629.6,37048,0
