Target RPS,Actual RPS,Avg Latency (ms),p95 Latency (ms),Success Count,Failure Count
10,10.0,4.8,5.7,300,0
20,20.0,4.4,5.5,600,0
30,30.0,4.4,5.5,899,0
40,40.0,4.6,5.8,1199,0
50,50.0,5.3,7.4,1499,0
100,100.0,7.2,26.8,3000,0
200,200.0,5.3,10.0,5999,0
300,300.0,6.1,14.8,8999,0
400,400.0,7.7,22.3,12000,0
500,500.0,13.1,27.2,14999,0
600,569.4,6114.3,26079.2,17081,871
800,231.8,12583.3,28260.8,6955,16945
1000,0.0,0.0,0.0,0,29523
