Target RPS,Actual RPS,Avg Latency (ms),p95 Latency (ms),Success Count,Failure Count
10,10.0,5.0,5.7,300,0
20,20.0,4.6,5.5,599,0
30,30.0,4.4,5.3,900,0
40,40.0,4.5,5.7,1200,0
50,50.0,4.7,6.1,1499,0
100,100.0,5.1,7.1,3000,0
200,200.0,5.2,9.0,6000,0
300,300.0,5.7,13.2,9000,0
400,399.0,6763.0,23439.8,11969,0
500,291.1,9934.0,27656.7,8734,6240
600,54.7,25522.1,29718.7,1640,16272
800,0.0,0.0,0.0,0,23940
