Target RPS,Actual RPS,Avg Latency (ms),p95 Latency (ms),Success Count,Failure Count
10,10.0,11.1,13.0,299,0
20,20.0,11.2,13.5,599,0
50,50.0,13.5,17.3,1499,0
100,100.0,15.0,18.8,3000,0
200,200.0,14.5,19.3,5999,0
400,400.0,16.1,21.8,12000,0
600,599.9,19.1,34.2,17998,0
800,799.8,22.2,47.3,23994,1
1000,988.5,23.0,75.4,29654,0
1200,1167.9,26.0,95.9,35037,0
1400,1352.8,31.8,119.8,40583,0
1600,1506.7,75.1,318.1,45200,444
1800,1481.5,223.6,776.0,44445,4789
2000,1484.4,763.5,1984.2,44531,7996
