Target RPS,Actual RPS,Avg Latency (ms),p95 Latency (ms),Success Count,Failure Count
10,10.0,13.5,15.4,299,0
20,20.0,13.4,15.4,600,0
50,50.0,14.6,17.8,1500,0
100,100.0,15.2,19.3,2999,0
200,200.0,15.7,23.5,5999,0
400,400.0,15.1,30.8,12000,0
600,599.2,15.0,33.5,17976,0
800,799.9,14.7,33.8,23998,0
1000,990.0,15.9,37.8,29700,0
1200,1166.4,19.9,50.1,34993,0
1400,1365.1,56.8,144.7,40952,1
1600,1449.8,96.6,353.8,43493,2312
1800,1416.7,327.8,1216.5,42501,6876
2000,1445.5,976.1,3920.7,43364,9175
