Target RPS,Actual RPS,Avg Latency (ms),p95 Latency (ms),Success Count,Failure Count
10,10.0,13.8,16.8,299,0
20,20.0,13.4,15.7,599,0
50,50.0,14.7,18.0,1500,0
100,100.0,14.9,18.6,3000,0
200,200.0,14.4,19.4,6000,0
400,399.9,14.7,23.4,11997,0
600,599.9,14.5,26.4,17998,0
800,799.9,14.1,28.3,23996,0
1000,991.6,14.6,32.0,29748,0
1200,1170.8,15.3,35.4,35123,0
1400,1363.2,18.6,49.0,40897,0
1600,1538.6,24.7,67.2,46159,0
1800,1416.4,133.8,616.7,42492,6988
2000,1579.2,428.2,1275.0,47375,5785
