Target RPS,Actual RPS,Avg Latency (ms),p95 Latency (ms),Success Count,Failure Count
20,20.0,7.7,13.4,600,0
40,40.0,6.8,12.4,1200,0
60,60.0,7.1,12.7,1800,0
80,80.0,7.4,13.7,2399,0
100,100.0,8.3,15.0,2999,0
