Target RPS,Actual RPS,Avg Latency (ms),p95 Latency (ms),Success Count,Failure Count
10,10.0,4.0,4.8,300,0
20,20.0,3.8,4.6,600,0
30,30.0,3.7,4.6,899,0
40,40.0,3.8,4.8,1200,0
50,50.0,3.9,5.5,1499,0
100,100.0,5.0,7.0,2999,0
200,200.0,5.2,9.1,5999,0
300,300.0,5.4,11.9,8999,0
400,399.3,6933.0,23747.1,11980,0
500,272.8,11254.4,28114.8,8183,6793
600,26.7,27487.8,29723.7,802,17161
800,0.0,0.0,0.0,0,23904
