Target RPS,Actual RPS,Avg Latency (ms),p95 Latency (ms),Success Count,Failure Count
20,20.0,12.0,12.6,600,0
40,40.0,12.2,14.4,1200,0
80,80.0,12.2,15.7,2400,0
160,160.0,44.0,131.0,4799,0
320,320.0,991.8,1180.3,9600,0
640,639.9,1322.3,2046.5,19196,0
1000,674.6,864.8,1691.9,20237,9431
1500,722.2,1671.3,5928.0,21665,11653
2000,816.5,1754.3,2782.9,24496,20622
3000,1113.6,3745.3,6834.3,33409,25391
