Target RPS,Actual RPS,Avg Latency (ms),p95 Latency (ms),Success Count,Failure Count
20,20.0,11.4,12.4,600,0
40,40.0,11.3,12.4,1200,0
80,80.0,10.7,11.9,2399,0
160,160.0,10.2,11.4,4799,0
320,320.0,9.7,11.4,9599,0
640,640.0,9.7,12.4,19199,0
1000,983.9,24.4,68.2,29516,0
1500,1268.3,26.4,68.0,38050,931
2000,1309.2,50.6,167.1,39277,6705
3000,1663.8,2057.9,4184.2,49913,10260
