Target RPS,Actual RPS,Avg Latency (ms),p95 Latency (ms),Success Count,Failure Count
20,20.0,10.0,11.5,600,0
40,40.0,11.8,16.0,1200,0
80,80.0,10.5,21.8,2400,0
160,160.0,54.2,179.8,4799,0
320,320.0,963.3,1163.9,9599,0
640,640.0,1093.3,1334.5,19199,0
1000,941.6,10615.4,16102.7,28248,1466
1500,757.5,5503.2,9298.8,22724,12501
2000,737.8,6896.5,11227.8,22135,25138
3000,764.3,9817.6,17631.5,22929,37323
