Target RPS,Actual RPS,Avg Latency (ms),p95 Latency (ms),Success Count,Failure Count
20,20.0,12.1,11.5,600,0
40,40.0,10.1,11.1,1199,0
80,80.0,9.9,11.1,2400,0
160,160.0,9.6,10.9,4799,0
320,320.0,9.2,10.7,9599,0
640,639.9,8.7,10.8,19198,0
1000,978.9,6.9,9.2,29367,0
1500,1219.0,6.2,8.2,36570,0
2000,1446.6,6.4,8.3,43398,0
3000,1877.4,3935.4,6533.1,56321,3990
