Target RPS,Actual RPS,Avg Latency (ms),p95 Latency (ms),Success Count,Failure Count
10,10.0,5.1,6.0,299,0
20,20.0,4.7,5.6,599,0
30,30.0,4.7,5.7,900,0
40,40.0,4.9,6.2,1199,0
50,50.0,5.2,6.7,1499,0
100,100.0,5.3,7.5,2999,0
200,200.0,5.1,9.3,5999,0
300,300.0,6.1,16.0,9000,0
400,400.0,7.3,19.7,11999,0
500,427.8,8103.1,27106.9,12834,2146
600,200.0,15054.8,28707.8,5999,11961
800,0.0,0.0,0.0,0,23917
