Target RPS,Actual RPS,Avg Latency (ms),p95 Latency (ms),Success Count,Failure Count
10,10.0,13.8,15.8,300,0
20,20.0,13.5,15.7,599,0
50,50.0,14.9,18.1,1499,0
100,100.0,15.1,18.6,2999,0
200,200.0,14.5,19.6,5999,0
500,500.0,16.0,23.5,14999,0
1000,991.2,15.1,27.0,29737,0
1500,1448.7,18.6,44.8,43461,0
2000,1451.6,521.9,1424.6,43548,9112
4000,1802.9,1029.7,2438.1,54088,21264
